Year,ID,National,Position,PY,WY,CE/PL/UPL,Sex,R&D/Non R&D,WP,Birth,SCHLafterEPY,School,CORE,LP,RCMD,Performance,EDU,EmployBenifits,Retention,Married,HP,Core,Jobtype,Fresh/Exprnc,Transferred,PromotionCandidate,Promotion,Incentive,Retire
2013,lg0664,1,P3,9,4,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1968,N,A,N,N,N,0,Master,N,Y,0,N,N,A,1,N,Y,N,1,0
2013,lg0665,1,P3,9,4,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1971,N,A,N,N,N,0,Doctor,N,Y,0,N,N,A,1,N,Y,Y,1,0
2013,lg0667,1,P2,2,3,Current_employee,Female,R&D,Umyeon R&D Campus(LGEKR),1985,N,T1,N,N,N,0,Master,N,Y,0,N,N,A,0,N,N,N,1,0
2013,lg0852,1,P2,2,3,Current_employee,Female,R&D,Umyeon R&D Campus(LGEKR),1982,N,T2,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,1,0
2013,lg0668,1,P2,4,3,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1978,N,A,N,N,N,0,Doctor,N,N,3,N,N,A,0,N,Y,N,0,0
2013,lg0853,1,P2,4,3,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1979,N,T4,N,N,N,0,Master,N,Y,6,N,N,A,1,N,Y,N,0,0
2013,lg0669,1,P2,1,3,Paid Leave,Female,R&D,Umyeon R&D Campus(LGEKR),1979,N,T3,N,N,N,0,Master,N,N,5,N,N,A,1,N,N,N,0,0
2013,lg0854,1,P2,1,2,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1979,N,T1,N,N,N,0,Master,N,N,4,N,N,A,1,N,N,N,0,0
2013,lg0670,1,P3,7,2,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1975,N,T4,N,N,N,0,Doctor,N,N,5,N,N,A,1,N,Y,N,0,0
2013,lg0671,1,P3,6,2,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1975,N,T4,N,N,N,0,Master,N,N,3,N,N,A,1,N,Y,N,0,0
2013,lg0855,1,P2,2,2,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1980,N,T4,N,N,N,0,Master,N,N,0,N,N,A,1,N,N,N,0,0
2013,lg0856,1,P1,4,2,Current_employee,Female,R&D,Umyeon R&D Campus(LGEKR),1983,N,T1,N,N,N,0,Master,N,Y,1,N,N,A,0,N,Y,N,0,0
2013,lg0674,1,P1,4,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1982,N,T2,N,N,N,0,Master,N,N,0,N,N,A,0,N,Y,N,0,0
2013,lg0675,1,P3,8,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1970,N,A,N,N,N,0,Doctor,N,Y,15,N,N,A,1,N,Y,N,2,0
2013,lg0857,1,P2,2,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1982,N,T1,N,N,N,0,Doctor,N,N,0,N,N,A,0,N,N,N,0,0
2013,lg0676,1,P2,2,1,Current_employee,Female,R&D,Umyeon R&D Campus(LGEKR),1983,N,T4,N,N,N,0,Doctor,N,N,0,N,N,A,0,N,N,N,0,0
2013,lg0677,1,P2,4,1,Current_employee,Female,R&D,Umyeon R&D Campus(LGEKR),1980,N,T1,N,N,N,0,Master,N,N,2,N,N,A,1,N,Y,Y,0,0
2013,lg0678,1,P2,2,1,Current_employee,Female,R&D,Umyeon R&D Campus(LGEKR),1976,N,T4,N,N,N,0,Bachelor,N,Y,0,N,N,A,1,N,N,N,0,1
2013,lg0679,1,P1,4,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1985,N,T4,N,N,N,0,Master,N,N,0,N,N,A,0,N,Y,Y,0,0
2013,lg0858,1,P2,2,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1978,N,T1,N,N,N,0,Doctor,N,N,3,N,N,A,0,N,N,N,0,0
2013,lg0680,1,P2,3,1,Current_employee,Female,R&D,Umyeon R&D Campus(LGEKR),1983,N,A,N,N,N,0,Master,N,N,0,N,N,A,1,N,N,N,0,0
2013,lg0859,1,P2,3,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1978,N,A,N,N,N,0,Doctor,N,Y,6,N,N,A,1,N,N,N,1,0
2013,lg0681,1,P3,2,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1971,N,T1,N,N,N,0,Doctor,N,N,0,N,N,A,1,N,N,N,1,0
2013,lg3303,1,P2,2,0,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1982,N,T1,N,N,N,0,Master,N,N,0,N,N,A,1,N,N,N,0,0
2013,lg3304,1,P2,2,0,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1976,N,T2,N,N,N,0,Doctor,N,N,0,N,N,A,1,N,N,N,0,0
2013,lg3305,1,P2,1,0,Current_employee,Female,R&D,Umyeon R&D Campus(LGEKR),1982,N,T1,N,N,N,0,Doctor,N,N,0,N,N,A,0,N,N,N,1,0
2013,lg0682,1,P3,11,24,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1964,N,T1,N,N,N,0,Doctor,N,N,21,N,N,A,0,N,N,N,1,0
2013,lg0683,1,P3,13,24,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1963,N,T1,N,N,N,0,Master,N,N,22,N,N,A,0,N,N,N,0,0
2013,lg0711,1,P3,13,22,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1962,N,T1,N,N,N,0,Master,N,N,23,N,N,A,1,N,N,N,0,0
2013,lg0684,1,P3,9,21,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1966,N,T2,N,N,N,0,Master,N,Y,21,N,Y,A,0,N,N,N,1,0
2013,lg0712,1,P3,5,20,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1965,N,T1,N,N,N,0,Master,N,N,18,N,N,A,0,N,N,N,0,0
2013,lg0741,1,P3,7,17,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1969,N,T4,N,N,N,0,Bachelor,N,N,15,N,N,A,0,N,Y,N,0,0
2013,lg0685,1,P3,11,16,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1971,N,T2,N,N,N,0,Master,N,Y,9,N,N,A,0,N,Y,Y,1,0
2013,lg0686,1,P3,9,14,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1973,N,T1,N,N,N,0,Master,N,N,10,N,N,A,0,N,Y,Y,0,0
2013,lg0687,1,P3,9,14,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1968,N,T4,N,N,N,0,High School,N,N,13,N,N,A,0,N,N,N,1,0
2013,lg0742,1,P2,6,12,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1975,N,T4,N,N,N,0,Two-year college,N,N,11,N,N,A,0,N,Y,N,0,0
2013,lg0688,1,P3,8,12,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1972,N,T1,N,N,N,0,Master,N,N,7,N,N,A,0,N,Y,N,1,0
2013,lg0743,1,P3,1,12,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1971,N,T1,N,N,N,0,Doctor,N,N,13,N,N,A,0,N,N,N,1,0
2013,lg0744,1,P3,5,12,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1969,N,T1,N,N,N,0,Doctor,N,Y,15,N,Y,A,0,N,N,N,1,0
2013,lg0715,1,P3,9,12,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1970,N,T2,N,N,N,0,Bachelor,N,N,9,N,N,A,0,N,Y,N,0,0
2013,lg0689,1,P3,7,11,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1974,N,T1,N,N,N,0,Master,N,N,4,N,N,A,0,N,Y,N,1,0
2013,lg0654,1,P3,7,11,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1962,N,T1,N,N,N,0,Doctor,N,N,19,N,N,A,0,N,N,N,0,0
2013,lg0690,1,P3,7,11,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1974,N,T1,N,N,N,0,Master,N,N,10,N,N,A,0,N,Y,N,0,0
2013,lg0691,1,P3,4,11,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1969,N,T1,N,N,N,0,Doctor,N,N,13,N,N,A,0,N,N,N,1,0
2013,lg0692,1,P3,3,10,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1971,N,T1,N,N,N,0,Doctor,N,Y,14,N,Y,A,0,N,N,N,2,0
2013,lg0693,1,P3,9,10,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1974,N,T1,N,N,N,0,Master,N,Y,10,N,N,A,1,N,Y,Y,1,0
2013,lg0823,1,P2,4,9,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1974,N,T1,N,N,N,0,Doctor,N,Y,9,N,N,A,0,N,Y,Y,1,0
2013,lg0577,1,P2,4,9,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1979,N,T1,N,N,N,0,Master,N,N,0,N,N,A,0,N,Y,Y,0,0
2013,lg0722,1,P2,4,8,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1978,N,T4,N,N,N,0,Two-year college,N,N,5,N,N,A,1,N,Y,N,0,0
2013,lg0694,1,P3,9,8,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1972,N,T1,N,N,N,0,Doctor,N,N,9,N,N,A,0,N,Y,Y,0,0
2013,lg0695,1,P3,2,8,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1970,N,T1,N,N,N,0,Doctor,N,Y,0,N,N,A,1,N,N,N,1,0
2013,lg0745,1,P2,2,8,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1978,N,T1,N,N,N,0,Master,N,N,4,N,N,A,0,N,N,N,0,0
2013,lg0696,1,P3,8,7,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1975,N,T1,N,N,N,0,Doctor,N,N,0,N,N,A,0,N,Y,N,1,0
2013,lg0697,1,P3,2,7,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1969,N,A,N,N,N,0,Doctor,N,N,13,N,N,A,1,N,N,N,1,0
2013,lg0698,1,P2,1,7,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1977,N,T1,N,N,N,0,Master,N,N,1,N,N,A,0,N,N,N,0,0
2013,lg0699,1,P2,4,6,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1976,N,T1,N,N,N,0,Master,N,N,2,N,N,A,1,N,Y,Y,0,0
2013,lg0700,1,P3,7,6,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1976,N,T1,N,N,N,0,Doctor,N,N,7,N,N,A,0,N,Y,N,0,0
2013,lg0746,1,P3,8,6,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1975,N,T1,N,N,N,0,Doctor,N,N,7,N,N,A,1,N,Y,N,0,0
2013,lg0701,1,P3,5,6,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1976,N,T1,N,N,N,0,Doctor,N,N,0,N,N,A,1,N,Y,N,0,0
2013,lg0747,1,P3,1,5,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1971,N,T1,N,N,N,0,Doctor,N,Y,9,N,N,A,1,N,N,N,1,0
2013,lg0748,1,P3,1,3,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1972,N,T1,N,N,N,0,Doctor,N,N,8,N,N,A,1,N,N,N,0,0
2013,lg0749,1,P2,5,3,Current_employee,Female,R&D,Umyeon R&D Campus(LGEKR),1978,N,T4,N,N,N,0,Doctor,N,N,4,N,N,A,1,N,Y,Y,0,0
2013,lg0750,1,P3,7,3,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1973,N,T4,N,N,N,0,Master,N,N,0,N,N,A,1,N,Y,N,0,0
2013,lg0703,1,P2,4,3,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1976,N,T1,N,N,N,0,Doctor,N,N,0,N,N,A,1,N,Y,Y,1,0
2013,lg0704,1,P2,1,2,Current_employee,Female,R&D,Umyeon R&D Campus(LGEKR),1985,N,T1,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2013,lg0751,1,P2,3,2,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1976,N,T2,N,N,N,0,Doctor,N,N,8,N,N,A,0,N,N,N,0,0
2013,lg0835,1,P2,1,2,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1983,N,T1,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2013,lg0673,1,P3,5,2,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1975,N,T1,N,N,N,0,Doctor,N,N,6,N,N,A,1,N,Y,N,0,0
2013,lg0752,1,P1,4,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1985,N,T1,N,N,N,0,Master,N,N,0,N,N,A,0,N,Y,Y,0,0
2013,lg0705,1,P1,4,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1986,N,T1,N,N,N,0,Master,N,N,0,N,N,A,0,N,Y,Y,0,0
2013,lg0753,1,P3,5,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1973,N,T2,N,N,N,0,Doctor,N,N,8,N,N,A,1,N,Y,N,0,0
2013,lg0706,1,P2,2,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1979,N,T1,N,N,N,0,Doctor,N,N,0,N,N,A,0,N,N,N,1,0
2013,lg0707,1,P2,1,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1978,N,T2,N,N,N,0,Doctor,N,N,1,N,N,A,0,N,N,N,0,0
2013,lg3306,1,P2,1,0,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1983,N,T1,N,N,N,0,Master,N,N,0,N,N,A,1,N,N,N,0,0
2013,lg3307,1,P1,3,0,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1984,N,T4,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2013,lg3308,1,P1,3,0,Current_employee,Female,R&D,Umyeon R&D Campus(LGEKR),1986,N,T1,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2013,lg3309,1,P1,4,0,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1985,N,T2,N,N,N,0,Master,N,N,0,N,N,A,1,N,Y,Y,0,0
2013,lg3310,1,P2,4,0,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1977,N,T1,N,N,N,0,Doctor,N,N,0,N,N,A,1,N,Y,N,0,0
2013,lg3311,1,P1,4,0,Current_employee,Female,R&D,Umyeon R&D Campus(LGEKR),1986,N,T1,N,N,N,0,Master,N,N,0,N,N,A,1,N,Y,N,0,0
2013,lg3312,1,P2,2,0,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1975,N,T1,N,N,N,0,Doctor,N,N,5,N,N,A,1,N,N,N,0,0
2013,lg3313,1,P2,4,0,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1982,N,T1,N,N,N,0,Master,N,N,3,N,N,A,1,N,Y,Y,0,0
2013,lg3314,0,p3.YW,8,0,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1959,N,A,N,N,N,0,Doctor,N,N,0,N,N,A,1,N,N,N,1,0
2013,lg0814,1,P3,11,24,Paid Leave,Male,R&D,Umyeon R&D Campus(LGEKR),1958,N,T1,N,N,N,0,Doctor,N,N,21,N,N,A,0,N,N,N,0,0
2013,lg0709,1,P3,9,22,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1965,N,T2,N,N,N,0,Master,N,Y,20,N,Y,A,0,N,N,N,1,0
2013,lg0710,1,P3,8,22,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1963,N,T2,N,N,N,0,Master,N,N,25,N,N,A,0,N,N,N,0,1
2013,lg0714,1,P3,8,13,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1971,N,T4,N,N,N,0,Master,N,N,15,N,N,A,0,N,Y,N,0,0
2013,lg0716,1,P3,6,12,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1967,N,T4,N,N,N,0,Doctor,N,N,18,N,N,A,0,N,N,N,1,0
2013,lg0525,1,P3,8,12,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1974,N,T2,N,N,N,0,Master,N,N,1,N,N,A,0,N,Y,N,0,1
2013,lg0720,1,P3,6,10,Current_employee,Female,R&D,Umyeon R&D Campus(LGEKR),1976,N,T2,N,N,N,0,Master,N,N,4,N,N,A,0,N,Y,N,0,0
2013,lg0721,1,P2,4,10,Paid Leave,Male,R&D,Umyeon R&D Campus(LGEKR),1978,N,T4,N,N,N,0,Two-year college,N,N,5,N,N,A,1,N,Y,N,0,0
2013,lg0724,1,P2,4,8,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1978,N,T2,N,N,N,0,Master,N,N,6,N,N,A,0,N,Y,Y,1,0
2013,lg0725,1,P2,3,8,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1977,N,T1,N,N,N,0,Master,N,N,5,N,N,A,0,N,N,N,1,0
2013,lg0726,1,P2,2,7,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1977,N,T1,N,N,N,0,Master,N,Y,0,N,N,A,0,N,N,N,1,0
2013,lg0727,1,P2,4,7,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1978,N,T4,N,N,N,0,Master,N,N,5,N,N,A,0,N,Y,Y,0,0
2013,lg0728,1,P1,5,7,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1979,N,T4,N,N,N,0,Two-year college,N,N,1,N,N,A,1,N,Y,Y,1,0
2013,lg0729,1,P3,7,7,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1975,N,T4,N,N,N,0,Master,N,N,13,N,N,A,1,N,Y,N,0,0
2013,lg0730,1,P2,2,6,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1979,N,T2,N,N,N,0,Master,N,N,2,N,N,A,0,N,N,N,0,0
2013,lg0731,1,P3,9,6,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1975,N,T1,N,N,N,0,Doctor,N,Y,10,N,N,A,1,N,Y,Y,1,0
2013,lg0732,1,P3,1,6,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1974,N,T2,N,N,N,0,Doctor,N,Y,8,N,N,A,1,N,N,N,2,0
2013,lg0733,1,P3,7,2,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1976,N,T2,N,N,N,0,Master,N,N,7,N,N,A,1,N,Y,N,1,0
2013,lg0844,1,P2,4,2,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1978,N,T1,N,N,N,0,Master,N,N,1,N,N,A,1,N,Y,N,0,0
2013,lg0734,1,P2,2,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1978,N,T1,N,N,N,0,Doctor,N,Y,2,N,N,A,0,N,N,N,1,0
2013,lg0735,1,P2,5,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1978,N,T1,N,N,N,0,Doctor,N,N,7,N,N,A,0,N,Y,Y,0,0
2013,lg0736,1,P1,4,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1982,N,T2,N,N,N,0,Master,N,N,0,N,N,A,0,N,Y,N,1,0
2013,lg0737,1,P1,4,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1984,N,T2,N,N,N,0,Master,N,N,0,N,N,A,0,N,Y,Y,0,0
2013,lg0738,1,P1,4,1,Current_employee,Female,R&D,Umyeon R&D Campus(LGEKR),1986,N,T2,N,N,N,0,Master,N,N,0,N,N,A,0,N,Y,Y,0,0
2013,lg0739,1,P3,6,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1972,N,T2,N,N,N,0,Doctor,N,N,0,N,N,A,1,N,Y,N,1,0
2013,lg3315,1,P3,4,0,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1968,N,T2,N,N,N,0,Doctor,N,N,16,N,N,A,1,N,N,N,1,0
2013,lg3316,1,P3,5,0,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1975,N,T4,N,N,N,0,Master,N,N,9,N,N,A,1,N,Y,N,1,0
2013,lg3317,1,P2,3,0,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1977,N,T2,N,N,N,0,Master,N,N,2,N,N,A,1,N,N,N,1,0
2013,lg3318,1,P2,1,0,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1981,N,T4,N,N,N,0,Doctor,N,N,0,N,N,A,0,N,N,N,0,0
2013,lg3319,1,P3,5,0,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1974,N,T4,N,N,N,0,Doctor,N,N,6,N,N,A,1,N,Y,N,1,0
2013,lg3320,1,P1,3,0,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1988,N,A,N,N,N,0,Master,N,N,0,N,N,A,1,N,N,N,1,0
2013,lg0772,1,p3.YW,11,17,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1967,N,A,N,N,N,0,Doctor,N,Y,14,N,N,A,0,N,N,N,2,0
2013,lg0773,1,P3,10,13,Current_employee,Female,R&D,Umyeon R&D Campus(LGEKR),1973,N,T3,N,N,N,0,Bachelor,N,N,13,N,N,A,1,N,Y,N,0,0
2013,lg0774,1,P3,8,12,Current_employee,Female,R&D,Umyeon R&D Campus(LGEKR),1976,N,T2,N,N,N,0,Master,N,N,0,N,N,A,0,N,Y,N,0,0
2013,lg0775,1,P3,4,12,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1968,N,T2,N,N,N,0,Master,N,N,9,N,N,A,0,N,N,N,1,0
2013,lg0776,1,P3,5,9,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1975,N,T1,N,N,N,0,Master,N,N,8,N,N,A,0,N,Y,N,1,0
2013,lg0777,1,P3,2,8,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1971,N,T1,N,N,N,0,Doctor,N,Y,0,N,Y,A,1,N,N,N,1,0
2013,lg0778,1,P2,4,7,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1977,N,T1,N,N,N,0,Master,N,Y,6,N,Y,A,0,N,Y,Y,1,0
2013,lg0779,1,P3,9,7,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1974,N,A,N,N,N,0,Doctor,N,N,11,N,N,A,1,N,Y,N,1,0
2013,lg0780,1,P3,5,7,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1968,N,T1,N,N,N,0,Doctor,N,Y,6,N,N,A,1,N,N,N,1,0
2013,lg0781,1,P2,4,2,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1976,N,T4,N,N,N,0,Doctor,N,N,0,N,N,A,1,N,Y,Y,1,0
2013,lg0782,1,P3,1,2,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1972,N,T2,N,N,N,0,Master,N,Y,14,N,N,A,1,N,N,N,1,0
2013,lg0783,1,P2,3,2,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1977,N,T3,N,N,N,0,Doctor,N,Y,8,N,N,A,0,N,N,N,1,0
2013,lg0784,1,P1,4,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1982,N,T2,N,N,N,0,Master,N,N,0,N,N,A,0,N,Y,Y,1,0
2013,lg0786,1,P1,4,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1983,N,T2,N,N,N,0,Master,N,N,0,N,N,A,0,N,Y,Y,0,0
2013,lg0787,1,P2,2,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1978,N,T1,N,N,N,0,Doctor,N,N,1,N,N,A,0,N,N,N,0,0
2013,lg0788,1,P2,2,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1981,N,T2,N,N,N,0,Doctor,N,N,1,N,N,A,0,N,N,N,0,0
2013,lg0789,1,P2,4,1,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1975,N,T3,N,N,N,0,Doctor,N,N,0,N,N,A,1,N,Y,Y,1,0
2013,lg3321,1,P2,4,0,Current_employee,Female,R&D,Umyeon R&D Campus(LGEKR),1978,N,A,N,N,N,0,Doctor,N,N,0,N,N,A,1,N,Y,Y,0,0
2013,lg3322,1,P2,1,0,Current_employee,Female,R&D,Umyeon R&D Campus(LGEKR),1982,N,T1,N,N,N,0,Master,N,N,0,N,N,A,1,N,N,N,1,0
2013,lg3323,1,P1,3,0,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1986,N,T1,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2013,lg0809,1,P3,8,21,Current_employee,Male,Non R&D,Umyeon R&D Campus(LGEKR),1965,N,T3,N,N,N,0,Bachelor,N,N,19,N,N,A,0,N,N,N,2,0
2013,lg3324,1,P3,8,21,Current_employee,Male,Non R&D,Umyeon R&D Campus(LGEKR),1965,N,T1,N,N,N,0,Master,N,N,18,N,N,A,0,N,N,N,0,0
2013,lg0810,1,P3,5,20,Current_employee,Male,Non R&D,Umyeon R&D Campus(LGEKR),1969,N,T4,N,N,N,0,Bachelor,N,N,19,N,N,A,0,N,N,N,2,0
2013,lg0155,1,P3,11,18,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1969,N,T3,N,N,N,0,Master,N,N,17,N,N,A,0,N,Y,N,1,0
2013,lg0160,1,P3,9,14,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1972,N,T1,N,N,N,0,Master,N,N,12,N,N,A,0,N,Y,N,0,0
2013,lg0811,1,P2,1,1,Current_employee,Male,Non R&D,Umyeon R&D Campus(LGEKR),1982,N,T4,N,N,N,0,Bachelor,N,N,0,N,N,A,1,N,N,N,0,0
2013,lg0813,0,P2,1,1,Current_employee,Female,R&D,Umyeon R&D Campus(LGEKR),1984,N,T1,N,N,N,0,Master,N,N,1,N,N,A,1,N,N,N,0,1
2013,lg0815,1,p3.YW,7,18,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1967,N,T1,N,N,N,0,Doctor,N,N,16,N,N,A,0,N,N,N,2,0
2013,lg0816,1,P3,8,12,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1972,N,T1,N,N,N,0,Doctor,N,N,11,N,N,A,0,N,Y,N,0,0
2013,lg0818,1,P3,9,12,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1974,N,T1,N,N,N,0,Master,N,N,4,N,N,A,0,N,Y,N,0,0
2013,lg0819,1,P3,9,12,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1964,N,T3,N,N,N,0,Doctor,N,Y,20,N,N,A,1,N,N,N,1,0
2013,lg0718,1,P3,7,11,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1974,N,T3,N,N,N,0,Master,N,N,6,N,N,A,0,N,Y,N,0,0
2013,lg0820,1,P3,6,10,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1972,N,T1,N,N,N,0,Doctor,N,N,14,N,N,A,0,N,Y,N,1,0
2013,lg0821,1,P3,4,10,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1972,N,T1,N,N,N,0,Doctor,N,Y,12,N,Y,A,1,N,N,N,1,0
2013,lg0822,1,P3,6,9,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1975,N,T1,N,N,N,0,Master,N,N,9,N,N,A,0,N,Y,N,0,0
